CDATE,DATASET,DESCRIPTION,FIELDS,GROUP_ID,ID,MDATE,NAME,PARTITION_RANGE,SCOPE,SHARE,USERID,CONNECTOR_ID,REFERENCED_ID
20201127133620,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc77c\ubc18\uad6d\ub3c4\ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\uc7a5"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,04e049a4-9bc1-4629-8385-604505b43bf1,20201127133620,도로현황2_일반국도현황,,,all,iris,1,
20201020113638,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc6d4\ubcc4 \ub3c4\ub85c\uad50\ud1b5\uc0ac\uace0\uc0ac\ub9dd\uc790(15-19\ud569).csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}","15-19년도 총 사망자수, 사고건수 합계","[{""name"": ""\uc6d4\ubcc4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uac74\uc218"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc0ac\ub9dd\uc790\uc218"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uac74\uc218\ub300\ube44_\uc0ac\ub9dd\uc790\uc218(*1000)"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,053ba1d0-45f4-4878-a3b6-39e78e78ce32,20201020113638,월별 도로교통사고사망자(15-19합),,,all,iris,1,
20201027104842,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc804\uad6d \uac00\uad6c\uc218 \ub3d9\ud5a5.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",전국 가구수 동향,"[{""name"": ""\uc2dc\uc810"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc77c\ubc18\uac00\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uad6c\uc6d0\uc218 1\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uad6c\uc6d0\uc218 2\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uad6c\uc6d0\uc218 3\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uad6c\uc6d0\uc218 4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uad6c\uc6d0\uc218 5\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uad6c\uc6d0\uc218 6\uba85 "", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,055ec0aa-f10b-44a4-8e49-a52756f43a00,20201209105141,전국 가구수 동향,,,all,iris,1,
20201117110025,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud56d\uacf5_\ubca0\ud2b8\ub0a8_\uc218\ucd9c\uc561.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubca0\ud2b8\ub0a8 \uc218\ucd9c\uc561"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,069684c3-947a-4a45-bdb4-cf7a83fc9739,20201117142334,항공_베트남_수출액,,,all,iris,1,
20201015171043,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ucda9\uc804\uae30 \uc2dc\ub3c4\ubcc4 \ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",충전기 시도별 현황,"[{""name"": ""\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucda9\uc804\uae30\uc218"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc804\uae30\ucc28\uc218"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ucda9\uc804\uc18c\uc218"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ubd80\uc871\ub7c9"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc804\uae30\ucc28\ub2f9 \ucda9\uc804\uae30\uc218"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ucda9\uc804\uc18c\ub2f9 \ucda9\uc804\uae30\uc218"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,07322630-6141-44e4-b676-f5a2f6e2a97e,20201020134315,충전기 시도별 현황,,,all,iris,1,
20201028093306,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc9c0\uc5ed\ubcc4 1~2\uc778 \uac00\uad6c\uc218.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",지역별 1~2인 가구수,"[{""name"": ""1~2\uc778\uac00\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\uad6d"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc11c\uc6b8\ud2b9\ubcc4\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubd80\uc0b0\uad11\uc5ed\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub300\uad6c\uad11\uc5ed\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc778\ucc9c\uad11\uc5ed\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uad11\uc8fc\uad11\uc5ed\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub300\uc804\uad11\uc5ed\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc6b8\uc0b0\uad11\uc5ed\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc138\uc885\ud2b9\ubcc4\uc790\uce58\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacbd\uae30\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac15\uc6d0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucda9\uccad\ubd81\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucda9\uccad\ub0a8\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\ub77c\ubd81\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\ub77c\ub0a8\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacbd\uc0c1\ubd81\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacbd\uc0c1\ub0a8\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc81c\uc8fc\ud2b9\ubcc4\uc790\uce58\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,07abc966-041e-4544-a84d-66cdb1ebdceb,20201209112301,지역별 1~2인 가구수,,,all,iris,1,
20201126101530,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/2019\ud1a0\uc9c0\uc18c\uc720\uad6c\ubd84\ubcc4.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc18c\uc720\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uc561"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uba74\uc801\ube44\uc728"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac00\uc561\ube44\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,08daa2ea-995c-4ebc-bd37-0249ada79a57,20201126101530,토지_소유구분_2019,,,all,iris,1,
20201019103541,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uad8c\uc5ed\ubcc4 \uc778\uad6c.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ub144\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacfc\ubc00\uc5b5\uc81c\uad8c\uc5ed"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc131\uc7a5\uad00\ub9ac\uc9c0\uc5ed"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc790\uc5f0\ubcf4\uc804\uad8c\uc5ed"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,0981d0a5-0eab-43a0-af1c-3b70c2c67760,20201019103541,권역별 인구,,,all,iris,1,
20201127133750,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uad70\ub3c4\ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2\ucc28\ub85c\uc774\ud558"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""4\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""6\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""8\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""10\ucc28\ub85c\uc774\uc0c1"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,0b3d92d3-03cb-41c8-bf53-2315ca48530a,20201127133750,도로현황2_군도현황,,,all,iris,1,
20201127113556,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud1b5\uacc4_\uc2dc\ub3c4\ubcc4 \uae30\uc131\uc2e4\uc801(\uac74\uc218)(2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac74\uc218"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,0b9784c2-2e1b-48c2-ae3a-b1efab988406,20201127113556,통계_시도별 기성실적(건수)(2019),,,all,iris,1,
20201113170845,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uace0\ub839\uce35.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\u201818~\u201919"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\u201820"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\u201821"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\u201822"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\u201823~\u201925"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacc4"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,0c616d7e-ec39-471b-8366-1762cbedc2b3,20201209111919,주택_노년층 생애주기 맞춤 주택 공급,,,all,iris,1,
20201026195510,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ucda9\ubd81.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}","충북 준공, 보급률","[{""name"": ""\uc2dc\uc810"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc900\uacf5\uc218"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubcf4\uae09\ub960"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,0cb05dd9-a9d3-4675-8280-87a4f6a136b0,20201209100202,"충북 준공, 보급률",,,all,iris,1,
20201204144156,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/2019 \uc790\uc7ac\ubcc4 \uac74\ucd95 \ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub3d9 \uc218"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ube44\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,0d4d026e-daa1-488c-bdda-56705513f956,20201209135314,건축현황_동수기준_2019자재별,,,all,iris,1,
20201019132241,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc5f0\ub3c4\ubcc4 \uc790\uac00\uc810\uc720\uc728(1).csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",자가점유비율(연도별),"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""DATE"", ""alias"": """", ""option"": {""format"": ""YYYYMMDDHHmmss""}}, {""name"": ""\uc804\uad6d"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""7\ub300\ub3c4\uc2dc"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc218\ub3c4\uad8c"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc11c\uc6b8"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,0e955817-de16-4951-8e9d-e65d2a436a5b,20201019132241,HOME_OWNER,,,all,iris,1,
20201211161040,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc804\uad6d_\uba74\uc801.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""LEVEL2"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\uad70\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac12"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,1014c6db-3670-4cff-b8e3-a6c8f3175524,20201211161854,토지_전국면적,,,all,iris,1,
20201204145730,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/2010-2019 \uac74\ucd95\ud604\ud669 \uc218 \ubc0f \uc99d\uac10\ub960.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucd1d\uac74\ucd95\ud5c8\uac00\ub3d9\uc218"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\ub144\ub300\ube44\uc99d\uac10\ub960"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,12123dfd-070a-4d7a-8e3a-15c2963e022a,20201209135127,건축현황_동수기준,,,all,iris,1,
20201124165011,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ubd80\ubb38\ubcc4_\uc8fc\ud0dd\uac74\uc124_\uc778\ud5c8\uac00\uc2e4\uc801(2010-2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",2010-2019,"[{""name"": ""\ub144"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uad6c\ubd84\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubd80\ubb38\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc778\ud5c8\uac00\uc2e4\uc801"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,12e61b00-2627-4102-b4d1-249e34d38b15,20201208152217,부문별_주택건설_인허가실적,,,all,iris,1,
20201117095250,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud56d\uacf5_\ub300\ub959\ub178\uc120_\ud30c\uc774.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ub178\uc120"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2019\ub144"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,1501d6c2-5dd8-44ec-aebe-cc4c495a3635,20201117095250,항공_대륙노선_파이,,,all,iris,1,
20201013111440,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ub3c4\ub85c\ud604\ud669_\ub3c4\ub85c\uc5f0\uc7a5.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uace0\uc18d\uad6d\ub3c4"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc77c\ubc18\uad6d\ub3c4"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ud2b9\ubcc4_\uad11\uc5ed\uc2dc\ub3c4"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc9c0\ubc29\ub3c4"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc2dc_\uad70\ub3c4"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,15037bba-e4b3-48fc-874f-a9523b16f240,20201209100957,도로현황_도로연장,,,all,iris,1,
20201023142112,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uae09\uc18d\ucda9\uc804\uae30 \ubcf4\uae09\ub960.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",급속충전기 보급률,"[{""name"": ""\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uae30\uc900\uac12"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc804\uae30\ucc28 \ud55c \ub300\ub2f9 \ucda9\uc804\uae30\ube44\uc728"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,15b50f88-0e1b-43d2-b6bc-53055794d407,20201023142112,급속충전기 보급률,,,all,iris,1,
20201116144418,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc11c\uc6b8\uc2dc \uc5f0\ub839\ub300\ubcc4 1\uc778\uac00\uad6c\uc218.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\uae30"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2016"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2017"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2019"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc99d\uac00\ud3ed"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,15e3a8a1-7121-4cf6-b90d-1d85feeb55b0,20201209112558,서울 연령별 1인가구수,,,all,iris,1,
20201022141454,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uace0\uce35 \uc800\uce35 \ud604\ud669_\ud569\uce68.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc800\uce35"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uace0\uce35"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,16527101-2f27-41e4-8d26-3b9731ef365e,20201022141454,유즈케이스_층수합침,,,all,iris,1,
20201130105416,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud1b5\uacc4_\uc2dc\uad70\uad6c\ub178\ud6c4\uc544\ub3d9\uc2dc\uc124\uc218.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\uad70\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\uad70\uad6c \ucf54\ub4dc"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ub178\ud6c4 \uc544\ub3d9\uc2dc\uc124"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,1781bfdc-069a-45ad-9e78-37527a463248,20201130105416,통계_시군구 노후 아동시설수(시군구코드 포함),,,all,iris,1,
20201012102939,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/stat_426001.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",통근소요시간,"[{""name"": ""1995"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2000"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2005"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,17c1f2b6-03b6-4fe1-a72a-5b4d6cde5d1f,20201012110106,통근소요시간,,,all,iris,1,
20201208112158,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc9c0\uc5ed\ubcc4 \ub3c4\uc2dc\uacf5\uc6d0 \uc870\uc131\ub960(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc870\uc131\ub960(%)"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,19b90853-7fcd-4a91-a7fe-fb3c02a385cb,20201208112158,지역별 도시공원 조성률(2019),,,all,iris,1,
20201102111027,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud56d\uacf5\uc0ac\uace0\uc6d0\uc778.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""date"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uc6d0\uc778_\uc6d0\uc778\ubd88\uba85"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uc6d0\uc778_\uae30\uc0c1\uc545\ud654"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uc6d0\uc778_\uc870\uc885\uc0ac\uacfc\uc2e4"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uc6d0\uc778_\uae30\uccb4\uc774\uc0c1"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uc6d0\uc778_\uae30\ud0c0"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uc6d0\uc778_\uacc4"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,1a8677ac-6a06-45ff-86b1-c574016a5dfe,20201102111027,항공사고원인,,,all,iris,1,
20201019110730,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/10-19\uc9c0\uc5ed\ubcc4\uc5f0\uac04\uc9c0\uac00\ubcc0\ub3d9\uc728.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uae30\uac04"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\uad6d"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub300\ub3c4\uc2dc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc11c\uc6b8"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac15\ub0a8"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac15\ubd81"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,1b3a0a70-b9b9-49e5-a02a-5fdf20d3e8c5,20201019110730,land_value_10_19,,,all,iris,1,
20201021140045,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc5f0\ub839\uce35\ubcc4 \uc778\uad6c\uc218 \ub300\ube44 \uc0ac\ub9dd\uc790\uc218(15-19).csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",2015-2019,"[{""name"": ""\uc5f0\ub839\uce35"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc0ac\ub9dd\uc790 \ud3c9\uade0"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc778\uad6c\uc218 \ud3c9\uade0"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc778\uad6c\uc218 \ub300\ube44 \uc0ac\ub9dd\uc790\uc218(*100000)"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,1d6fbdab-2f34-459a-b0f9-113aa781b607,20201021140045,연령층 별 인구수 대비 사망자수(15-19),,,all,iris,1,
